url,allinfo,detailTitle,price,detailDesc
https://nj.lianjia.com/xiaoqu/1411047595743,"1985年建成 ,板楼/塔板结合,0.3元/平米/月,街道办事处（委员会）代管物业,南京城市建设开发（集团）总公司,15栋,552户,/玄武区孝陵卫罗汉巷23幢门面1-2",晏公庙新村,24890,(玄武孝陵卫)晏公庙新村
https://nj.lianjia.com/xiaoqu/1411063017226,"2016年建成 ,塔楼/板楼/塔板结合,1.9元/平米/月,南京中水电物业管理有限公司,中国电建地产集团,10栋,2301户,暂无门店信息",电建海赋尚城,24683,(栖霞万寿)经五路电建海赋尚城
https://nj.lianjia.com/xiaoqu/1411046947697,"2003年建成 ,板楼,0.5元/平米/月,业主自筹物业,南京市雨花台区房地产综合开发有限责任公司,10栋,259户,/雨花台区雨花新村小区四村13幢103室",花好月苑,29120,(雨花台雨花新村)雨花南路9号
https://nj.lianjia.com/xiaoqu/1411099662414,"2009年建成 ,板楼,2元/平米/月,街道办事处（委员会）代管物业,江苏亚东建设发展集团有限公司,2栋,228户,暂无门店信息",三味公寓,27648,(栖霞仙林)仙隐北路2号
https://nj.lianjia.com/xiaoqu/1411043435117,"1985年建成 ,板楼/塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,南京栖霞建设股份有限公司,12栋,339户,/鼓楼区黑龙江路19号-1",黑龙江路,24051,(鼓楼许府巷)黑龙江路28至30号
https://nj.lianjia.com/xiaoqu/1411047389599,"1990年建成 ,板楼,0.3元/平米/月,业主自筹物业,南京市秦淮区房地产开发公司,18栋,660户,/秦淮区春光里81号101室",路子铺小区,25826,(秦淮洪家园)中华门街道龙蟠南路
https://nj.lianjia.com/xiaoqu/2511052792597,"2003年建成 ,板楼,0.3元/平米/月,街道办事处（委员会）代管物业,南京城市建设开发（集团）总公司,16栋,1075户,/雨花台区春江路52号52-4门面房",浦东花园,17015,(浦口泰山街道)东大路1号
https://nj.lianjia.com/xiaoqu/2511051052038,"2003年建成 ,板楼,0.4至1元/平米/月,街道办事处（委员会）代管物业,南京市江宁城镇建设综合开发总公司,24栋,993户,/江宁区秣陵街道湖山路369号天元吉第城西门商业4幢105室链家地产",时代雅居,25473,(江宁东山镇)天印大道1218号
https://nj.lianjia.com/xiaoqu/1411063172138,"2015年建成 ,板楼,1.5至1.9元/平米/月,世茂天成物业服务集团有限公司,南京明茂置业有限公司,11栋,780户,/浦口区丁山街道吉庆路2-15号",世茂荣里,25141,(浦口顶山街道)浦珠路荣里
https://nj.lianjia.com/xiaoqu/1411063769040,"2012年建成 ,塔楼/板楼,1.2元/平米/月,街道办事处（委员会）代管物业,南京悦恒房地产开发有限公司,2栋,388户,/江宁区双龙大道134号君铂大厦2幢102室",悦恒君铂国际,30939,(江宁百家湖)双龙大道1341号
https://nj.lianjia.com/xiaoqu/1411042951063,"1989年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,鼓楼区房产开发公司,1栋,49户,/鼓楼区牌楼巷27-7号",北校尉营,62773,(鼓楼华侨路)北校尉营2号
https://nj.lianjia.com/xiaoqu/1411045172094,"2007年建成 ,板楼,1.2元/平米/月,街道办事处（委员会）代管物业,南京宏图金鼎置业有限责任公司,5栋,150户,/秦淮区马道街38号",宏图上福园南园,35360,(秦淮长乐路)马道街99号
https://nj.lianjia.com/xiaoqu/1411044972389,"1994年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,南京鼓楼城镇建设综合开发(集团)公司,5栋,280户,/鼓楼区金贸花园11幢101-105",中央路262号,44964,(玄武玄武门)中央路262号
https://nj.lianjia.com/xiaoqu/1411046607118,"2005年建成 ,板楼,1元/平米/月,街道办事处（委员会）代管物业,南京金华纺房地产开发有限公司,5栋,257户,/鼓楼区热河南路29号-5",惠纺园小区,38879,(鼓楼热河南路)中山北路591号至593号
https://nj.lianjia.com/xiaoqu/1411000000751,"1998年建成 ,板楼,0.5元/平米/月,业主自筹物业,南京市雨花台城镇建设综合开发有限公司,4栋,180户,/建邺区怡康新寓1幢商铺",兴隆大街纺织公寓,30651,(建邺应天西路)兴隆大街16号
https://nj.lianjia.com/xiaoqu/1411046606875,"2000年建成 ,板楼,0.4元/平米/月,街道办事处（委员会）代管物业,无开发商,2栋,94户,/秦淮区苜蓿园大街270号",君安东苑,30465,(秦淮月牙湖)苜蓿园大街242号
https://nj.lianjia.com/xiaoqu/1411000000212,"2004年建成 ,塔板结合,1元/平米/月,江苏国信物业管理有限公司,南京市建邺房地产开发公司,2栋,160户,/建邺区莺歌苑5号",国信利德家园,27930,(建邺万达广场)集庆门大街200号
https://nj.lianjia.com/xiaoqu/1411041571957,"1982年建成 ,板楼/塔板结合,1元/平米/月,业主自筹物业,南京市白下城市建设(集团)有限公司,7栋,235户,/王府园34幢4单元108室",慧园街4号,28360,(秦淮升州路)慧园街4号
https://nj.lianjia.com/xiaoqu/2511054029851,"1998年建成 ,塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,无开发商,34栋,1498户,暂无门店信息",燕华花园,17926,(栖霞万寿)栖霞大道98号
https://nj.lianjia.com/xiaoqu/1411041561985,"1980年建成 ,板楼/塔板结合,0.4至1元/平米/月,街道办事处（委员会）代管物业,鼓楼区房产开发公司,8栋,342户,/鼓楼区苏州路6号4单元108室",苏州路,52852,(鼓楼宁海路)苏州路
https://nj.lianjia.com/xiaoqu/1411046917371,"1984年建成 ,板楼/塔板结合,0.4元/平米/月,业主自筹物业,玄武区城镇建设综合开发有限公司,8栋,347户,/玄武区锁金南路琐金二村20幢104室",锁金一村,30229,(玄武锁金村)锁金北路24号
https://nj.lianjia.com/xiaoqu/1411045513418,"1988年建成 ,板楼/塔板结合,暂无信息,无物业管理服务,南京市秦淮区房地产开发公司,25栋,581户,/秦淮区瑞金北村32-2号",白鹭小区丁官营,29219,(秦淮夫子庙)丁官营27至28号
https://nj.lianjia.com/xiaoqu/1411046463027,"1992年建成 ,塔板结合,0.4元/平米/月,街道办事处（委员会）代管物业,南京城开集团尚城置业有限公司,7栋,288户,/秦淮区光华路2-1",中和桥5号,25724,(秦淮光华路)中和桥5号
https://nj.lianjia.com/xiaoqu/1411043416971,"暂无信息 ,板楼,暂无信息,南京随园物业管理有限公司,南京正大经济开发总公司,3栋,140户,/鼓楼区汉中门大街2号",汉中翠庭,45689,(鼓楼汉中门大街)汉中门外大街1-5号
https://nj.lianjia.com/xiaoqu/1411041182946,"1994年建成 ,塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,无开发商,16栋,434户,/秦淮区秣陵路20号苏果超市秣陵路社区店一层105",大王府巷,29205,(秦淮新街口)王府大街119号
https://nj.lianjia.com/xiaoqu/1411046639637,"2005年建成 ,板楼,2元/平米/月,业主自筹物业,南京万江-安鸿房地产开发有限公司,1栋,449户,/鼓楼区热河南路29号-5",阅江广场,20634,(鼓楼建宁路)热河路50号
https://nj.lianjia.com/xiaoqu/1411041405426,"1980年建成 ,板楼,0.6元/平米/月,街道办事处（委员会）代管物业,鼓楼区房产开发公司,15栋,348户,/鼓楼区苏州路6号4单元108室",武夷路,47075,(鼓楼宁海路)武夷路
https://nj.lianjia.com/xiaoqu/1411000000170,"1982年建成 ,板楼,0.1元/平米/月,业主自筹物业,鼓楼区房产开发公司,6栋,330户,/鼓楼区凤凰西街202号",凤凰西街146号,29715,(鼓楼凤凰西街)凤凰西街146号
https://nj.lianjia.com/xiaoqu/2511054003455,"2004年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,南京市下关城市建设开发（集团）公司,7栋,210户,/鼓楼区幕府东路江雁云谷山庄三期C-03幢6-7室",盛世新寓,25468,(鼓楼五塘广场)幕府东路99号
https://nj.lianjia.com/xiaoqu/1411045946291,"1990年建成 ,塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,南京市白下区房产局,14栋,573户,/秦淮区苜蓿园大街270号",天坛新村,23975,(秦淮月牙湖)军农路130号
https://nj.lianjia.com/xiaoqu/2511053749785,"1986年建成 ,板楼,暂无信息,无物业管理服务,南京市下关城市建设开发(集团)有限公司,38栋,1206户,/栖霞区和燕路260",东井村3号,27621,(鼓楼小市)和燕路东井村3号
https://nj.lianjia.com/xiaoqu/1411000000241,"1998年建成 ,塔楼,1元/平米/月,业主自筹物业,鼓楼区房产开发公司,1栋,184户,/鼓楼区西康路24号101室",河海大厦,60698,(鼓楼宁海路)西康路1-8号
https://nj.lianjia.com/xiaoqu/1411061141315,"2008年建成 ,塔板结合,1.2元/平米/月,暂无信息,暂无信息,6栋,296户,/玄武区花园路20号",花园路5号,30706,(玄武锁金村)花园路5号
https://nj.lianjia.com/xiaoqu/1411063619416,"2012年建成 ,板楼/塔板结合,1.9元/平米/月,南京英联量行物业服务有限公司,南京市雨花台城镇建设综合开发有限公司,19栋,737户,暂无门店信息",石林大公园,27074,(雨花台雨花台其它)凤集大道6号
https://nj.lianjia.com/xiaoqu/1411042719544,"1985年建成 ,塔板结合,1.5元/平米/月,业主自筹物业,鼓楼区房产开发公司,2栋,84户,/鼓楼区峨嵋岭20号",广州路215-2号,70059,(鼓楼华侨路)广州路215-2号
https://nj.lianjia.com/xiaoqu/1411000000337,"2003年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,南京华阳置业集团有限公司,3栋,96户,/鼓楼区西桥10-7临",华章新苑,36675,(鼓楼湖南路)大方巷28号
https://nj.lianjia.com/xiaoqu/1411046513638,"1998年建成 ,板楼,0.6元/平米/月,街道办事处（委员会）代管物业,南京栖霞建设股份有限公司,4栋,104户,/玄武区童卫路9号01幢-1层7号",紫金城苜蓿园东街7号,33211,(秦淮月牙湖)苜蓿园东街7号
https://nj.lianjia.com/xiaoqu/1411043443537,"1970年建成 ,板楼,0.4元/平米/月,街道办事处（委员会）代管物业,鼓楼区房产开发公司,23栋,779户,/鼓楼区三牌楼大街交通一村2号",鲁迅园小区,28339,(鼓楼三牌楼)中山北路283号
https://nj.lianjia.com/xiaoqu/1411043463310,"1992年建成 ,板楼,0.3至0.6元/平米/月,街道办事处（委员会）代管物业,鼓楼区房产开发公司,22栋,330户,/鼓楼区三牌楼大街119号-3临",三牌楼小区西柏果园,35805,(鼓楼三牌楼)三牌楼大街100-4号
https://nj.lianjia.com/xiaoqu/1411041197984,"2003年建成 ,板楼,1元/平米/月,业主自筹物业,万厦(集团)股份有限公司,1栋,114户,/秦淮区八宝前街9号7室",陶然苑,28255,(秦淮大光路)龙蟠中路329号
https://nj.lianjia.com/xiaoqu/1411046549149,"1986年建成 ,板楼/塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,南京市白下城市建设(集团)有限公司,27栋,959户,/秦淮区苜蓿园大街270号",石门坎,25573,(秦淮月牙湖)石门坎
https://nj.lianjia.com/xiaoqu/1411000000356,"1997年建成 ,板楼/塔板结合,0.5元/平米/月,业主自筹物业,南京鼓楼城镇建设综合开发（集团）公司,4栋,105户,/鼓楼区白云园82-1号",金海园,36596,"(鼓楼龙江)湛江路, 龙园西路29号"
https://nj.lianjia.com/xiaoqu/1411000000588,"1995年建成 ,板楼,1.2至5元/平米/月,街道办事处（委员会）代管物业,南京市玄武区城建发展有限公司,7栋,358户,/玄武区丹凤街73-8号",双龙巷,33284,(玄武丹凤街)中山路双龙巷
https://nj.lianjia.com/xiaoqu/2511053889141,"2006年建成 ,板楼/塔板结合,0.6元/平米/月,街道办事处（委员会）代管物业,无开发商,11栋,602户,/鼓楼区幕府东路55号旭日景城29幢55号-43",石城家园,28898,(鼓楼五塘广场)五百村路3号
https://nj.lianjia.com/xiaoqu/1411063642909,"2000年建成 ,板楼,0.5元/平米/月,南京栖霞建设集团物业有限公司,南京市城市建设开发(集团)有限责任公司,7栋,216户,/玄武区东方城旭日园11幢",东方城晨曦园,27872,(玄武樱驼花园)樱花路东方城晨曦园
https://nj.lianjia.com/xiaoqu/1411043312593,"1963年建成 ,板楼,0.3元/平米/月,街道办事处（委员会）代管物业,南京鼓楼城镇建设综合开发(集团)公司,22栋,736户,/鼓楼区金贸花园11幢101-105",长江新村40号,25518,(鼓楼许府巷)长江新村40号
https://nj.lianjia.com/xiaoqu/1411046361636,"2009年建成 ,塔楼/板楼/塔板结合,8元/平米/月,业主自筹物业,南京万达房地产开发有限公司,3栋,1516户,暂无门店信息",万达公寓,19034,(建邺万达广场)江东北路集庆门大街
https://nj.lianjia.com/xiaoqu/1411046348007,"1999年建成 ,塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,南京市白下城市建设(集团)有限公司,4栋,224户,/秦淮区光华路16号黄浦鑫园9幢108室",石门坎2号,26639,(秦淮光华路)石门坎2号
https://nj.lianjia.com/xiaoqu/1411046606984,"1989年建成 ,塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,南京市下关城市建设开发（集团）公司,41栋,1792户,/鼓楼区热河南路29号-5",二板桥,25896,(鼓楼热河南路)二板桥
https://nj.lianjia.com/xiaoqu/1411046607108,"2008年建成 ,板楼,1至5元/平米/月,业主自筹物业,南京锋尚房地产开发有限公司,14栋,232户,/鼓楼区热河南路88号",锋尚国际公寓,45377,(鼓楼热河南路)小桃园1号
https://nj.lianjia.com/xiaoqu/1411042899708,"2017年建成 ,板楼,0.7元/平米/月,江苏爱涛物业管理有限公司,江苏通宇房地产开发有限责任公司,5栋,506户,/建邺区莫愁湖东路12号（二道埂子28号A幢1-2层）",通宇花园,31134,(秦淮朝天宫)西止马营48号
https://nj.lianjia.com/xiaoqu/1411041887570,"1994年建成 ,塔楼/板楼/塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,南京市秦淮区城镇建设综合开发总公司,3栋,245户,/秦淮区淮海新村16栋60号102室",抄纸巷,30715,(秦淮新街口)洪武路
https://nj.lianjia.com/xiaoqu/1411046548043,"1984年建成 ,板楼/塔板结合,0.4至1元/平米/月,街道办事处（委员会）代管物业,南京市秦淮区城镇建设综合开发总公司,24栋,1042户,/秦淮区马道街38号",老虎头,29360,(秦淮长乐路)江宁路6号
https://nj.lianjia.com/xiaoqu/1411000000266,"1989年建成 ,板楼,0.3至0.5元/平米/月,私人承办物业,南京建邺城镇建设开发集团有限公司,11栋,533户,/秦淮区朝天宫西街102号1幢4单元102室",黄鹂新村,26519,(秦淮朝天宫)朝天宫西街102号
https://nj.lianjia.com/xiaoqu/1411042955639,"1985年建成 ,板楼/塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,南京市政建设开发有限公司,31栋,1247户,/鼓楼区东妙峰庵中海凯旋门A3幢5室商铺",虎踞北路,23192,(鼓楼挹江门)虎踞北路18号
https://nj.lianjia.com/xiaoqu/2511053971838,"2003年建成 ,板楼/塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,南京栖霞房地产开发集团有限公司,11栋,373户,/栖霞区和燕路329号",田园美居,20413,(栖霞晓庄)幕府东路56号
https://nj.lianjia.com/xiaoqu/2511051970635,"1983年建成 ,板楼/塔板结合,0.6元/平米/月,街道办事处（委员会）代管物业,南京市雨花台区房地产综合开发有限责任公司,15栋,618户,/雨花台区雨花新村小区四村13幢103室",雨花新村五村,23624,(雨花台雨花新村)雨花台路66号
https://nj.lianjia.com/xiaoqu/1411000000635,"2007年建成 ,塔板结合,3元/平米/月,业主自筹物业,南京同创房地产开发有限公司,1栋,173户,/玄武区蓁巷11号",同创软件大厦,51423,(玄武珠江路)四牌楼61号
https://nj.lianjia.com/xiaoqu/1411062411874,"2005年建成 ,板楼/塔板结合,暂无信息,无物业管理服务,南京市政建设开发有限公司,7栋,208户,/玄武区小卫街16号2幢-8",南理工小区中山小区,42932,(玄武孝陵卫)孝陵卫200号
https://nj.lianjia.com/xiaoqu/1411045884156,"1976年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,无开发商,16栋,339户,/秦淮区三条巷30号-2",头条巷,29811,(秦淮五老村)复成里44号
https://nj.lianjia.com/xiaoqu/1411041652489,"2000年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,南京市建邺区城镇建设综合开发总公司,4栋,103户,/建邺区月安街31-10号",泰达新寓,27063,(建邺兴隆大街)应天大街通江路2号
https://nj.lianjia.com/xiaoqu/1411046720132,"1990年建成 ,板楼/塔板结合,0.5至1元/平米/月,南京福瑞物业管理有限公司,江苏省苏舜投资置业有限公司,6栋,777户,暂无门店信息",丁香花园,25263,(鼓楼小市)张王庙1号
https://nj.lianjia.com/xiaoqu/1411046618016,"1990年建成 ,板楼/塔板结合,1.5元/平米/月,业主自筹物业,南京市政建设开发有限公司,8栋,199户,/鼓楼区峨嵋岭20号",龙蟠里,48146,(鼓楼华侨路)龙蟠里18号
https://nj.lianjia.com/xiaoqu/1411045473525,"1980年建成 ,板楼,0.55元/平米/月,街道办事处（委员会）代管物业,无开发商,1栋,48户,/玄武区北京东路71号14楼1室",太平北路138号,48019,(玄武珠江路)太平北路138号
https://nj.lianjia.com/xiaoqu/1411000000014,"2006年建成 ,塔楼,0.6元/平米/月,江苏安居物业管理有限公司,江苏恒泰房地产开发有限责任公司,1栋,66户,/鼓楼区湘江路18号",百步滨江,40977,(鼓楼龙江)湘江路7号
https://nj.lianjia.com/xiaoqu/2511052309088,"2015年建成 ,板楼/塔板结合,1.9元/平米/月,江苏高力物业有限公司,南京复地东郡置业有限公司,12栋,378户,/栖霞区马群新街4号",复地御钟山二期,35757,(栖霞马群)马群街2号
https://nj.lianjia.com/xiaoqu/1411000000559,"1989年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,南京市政建设开发有限公司,16栋,850户,/玄武区通贤桥6号",如意里,32696,(玄武长江路)太平北路76号
https://nj.lianjia.com/xiaoqu/1411045742459,"1979年建成 ,板楼,暂无信息,街道办事处（委员会）代管物业,南京通达城镇基础设施开发有限公司,12栋,617户,/秦淮区鸿福苑1幢103室",尚书里,26462,(秦淮大光路)尚书里48号
https://nj.lianjia.com/xiaoqu/1411046923263,"1996年建成 ,板楼,0.4至0.6元/平米/月,街道办事处（委员会）代管物业,鼓楼区房产开发公司,30栋,521户,/鼓楼区姜家园100号-1",宏业村小区,23530,(鼓楼挹江门)虎踞北路53号
https://nj.lianjia.com/xiaoqu/1411000000136,"1990年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,南京鼓楼城镇建设综合开发（集团）公司,7栋,343户,/吉兆花园8号楼2单元105室",大钟新村,47902,(玄武玄武门)中央路6号
https://nj.lianjia.com/xiaoqu/1411047744357,"1979年建成 ,板楼/塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,南京市鼓楼区房管所,23栋,624户,/鼓楼区和会街40-7号",模范马路小区,33721,(鼓楼三牌楼)新模范马路34号
https://nj.lianjia.com/xiaoqu/1411046926567,"2012年建成 ,板楼,1.8元/平米/月,街道办事处（委员会）代管物业,南京润开置业有限公司,5栋,266户,/鼓楼区热河南路29号-5",润开华府,31852,(鼓楼热河南路)二板桥351-471号
https://nj.lianjia.com/xiaoqu/1411056486130,"1997年建成 ,板楼,0.5元/平米/月,业主自筹物业,南京市玄武区城镇建设综合开发公司,8栋,465户,/玄武区营苑南路月苑小区北门链家",月苑一村,25455,(玄武月苑)月苑南路80号
https://nj.lianjia.com/xiaoqu/1411000000696,"2004年建成 ,塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,无开发商,1栋,630户,/玄武区太平桥南38号101室",未来城,22968,(玄武长江路)珠江路588号
https://nj.lianjia.com/xiaoqu/1411050020004,"2003年建成 ,板楼,暂无信息,无物业管理服务,无开发商,11栋,86户,/江宁区胜太路88号-6",百家湖西苑,20572,(江宁百家湖)湖滨路18号
https://nj.lianjia.com/xiaoqu/1411042865729,"1992年建成 ,板楼/塔板结合,暂无信息,无物业管理服务,南京金轻房产开发有限责任公司,7栋,368户,/雨花台区长虹路441-6",安德新寓,25472,(雨花台能仁里)安德里20号
https://nj.lianjia.com/xiaoqu/1411047734012,"2003年建成 ,板楼,0.3元/平米/月,业主自筹物业,南京市经济实用住房发展中心商品房开发部,20栋,906户,暂无门店信息",景明佳园赋景苑,22363,(雨花台宁南)共青团路298号
https://nj.lianjia.com/xiaoqu/1411041588791,"2000年建成 ,塔楼/板楼/塔板结合,0.3元/平米/月,街道办事处（委员会）代管物业,南京市白下区房产局,6栋,605户,/秦淮区中华路1号-31",白衣庵,25198,(秦淮升州路)白衣庵7号
https://nj.lianjia.com/xiaoqu/1411047387301,"1995年建成 ,塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,南京城市建设开发（集团）总公司,17栋,306户,/鼓楼区黑龙江路19号-1",紫竹林,23475,(鼓楼许府巷)南瑞路
https://nj.lianjia.com/xiaoqu/2511051629324,"2005年建成 ,板楼,暂无信息,无物业管理服务,南京金大地房地产开发有限公司,3栋,154户,/江宁区湖滨静月花园3号（锐度广场）",水竹苑,29579,(江宁百家湖)湖滨路6号
https://nj.lianjia.com/xiaoqu/1411063285898,"2015年建成 ,板楼,1.5元/平米/月,南京市三琦物业管理有限公司,南京骋望置业有限公司（南京）,11栋,294户,暂无门店信息",骋望云邸,29057,(玄武仙鹤门)鹤鸣路68号
https://nj.lianjia.com/xiaoqu/1411041183640,"2001年建成 ,板楼,2.5元/平米/月,业主自筹物业,南京城市开发建设集团公司,2栋,250户,/秦淮区王府大街107号",东方名苑,27249,(秦淮新街口)石鼓路33号
https://nj.lianjia.com/xiaoqu/1411099786431,"1994年建成 ,板楼,0.5元/平米/月,南京海天物业管理有限公司,南京市城市建设开发(集团)有限责任公司,9栋,364户,/玄武区东方城旭日园11幢",樱驼花园跃新园,26316,(玄武樱驼花园)樱花西路8号
https://nj.lianjia.com/xiaoqu/2511051865936,"2005年建成 ,板楼,0.2元/平米/月,街道办事处（委员会）代管物业,南京市雨花台区城镇建设综合开发总公司,27栋,1260户,/雨花台区春江路52号52-4门面房",春江新城韩府坊,22493,(雨花台铁心桥)江泉路一号
https://nj.lianjia.com/xiaoqu/1411000000359,"2000年建成 ,板楼,0.5至0.6元/平米/月,业主自筹物业,南京银城房地产开发公司,6栋,216户,/鼓楼区芳草园8号（7号1层）",九九公寓,39228,(鼓楼龙江)北京西路99号
https://nj.lianjia.com/xiaoqu/2511051030107,"2010年建成 ,板楼,0.9元/平米/月,业主自筹物业,南京江宁市政建设房地产开发有限公司,16栋,512户,/江宁区秣陵街道湖山路369号天元吉第城西门商业4幢105室链家地产",金东城雅居,25543,(江宁东山镇)湖山路189号
https://nj.lianjia.com/xiaoqu/1411046689161,"1994年建成 ,板楼/塔板结合,0.5元/平米/月,业主自筹物业,南京市下关城市建设开发(集团)有限公司,13栋,751户,/鼓楼区金陵新九村11号四单元102室",金陵新四村,20766,(鼓楼金陵小区)中央路258号
https://nj.lianjia.com/xiaoqu/1411043300140,"1988年建成 ,塔板结合,0.5元/平米/月,业主自筹物业,南京城市建设开发（集团）总公司,23栋,1043户,/鼓楼区黑龙江路30号1幢103室",钟阜路小区,23878,(鼓楼福建路)钟阜路2号
https://nj.lianjia.com/xiaoqu/1411061175565,"2009年建成 ,板楼,0.5元/平米/月,保利物业管理有限公司江苏分公司,南京建设房地产开发公司,14栋,192户,暂无门店信息",建发紫庐,46195,(玄武樱驼花园)蒋王庙98号
https://nj.lianjia.com/xiaoqu/1411046540950,"1988年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,鼓楼区房产开发公司,15栋,391户,/鼓楼区汉口西路130号1幢102室",南师大西山,88126,(鼓楼宁海路)宁海路122号
https://nj.lianjia.com/xiaoqu/1411099401637,"1990年建成 ,板楼,1元/平米/月,街道办事处（委员会）代管物业,鼓楼区房产开发公司,3栋,96户,/鼓楼区汉口西路130号1幢102室",剑阁路31号,77537,(鼓楼宁海路)剑阁路31号
https://nj.lianjia.com/xiaoqu/1411042951654,"2013年建成 ,板楼,2.2元/平米/月,南京百市物业管理有限公司,南京市白下区房产局,2栋,128户,/秦淮区朝天宫西街102号1幢4单元102室",银翔公寓,33373,(秦淮朝天宫)止马营154号
https://nj.lianjia.com/xiaoqu/1411041801960,"1990年建成 ,板楼/塔板结合,0.3至0.5元/平米/月,街道办事处（委员会）代管物业,南京城镇建设开发有限公司,6栋,220户,/秦淮区程阁老巷15号",程阁老巷,33108,(秦淮新街口)洪武路程阁老巷20号
https://nj.lianjia.com/xiaoqu/1411000000085,"1996年建成 ,板楼,0.3元/平米/月,街道办事处（委员会）代管物业,南京建邺城镇建设开发集团有限公司,6栋,201户,/建邺区新安江街63-3号",朝天宫西街98号,30641,(秦淮朝天宫)朝天宫西街98号
https://nj.lianjia.com/xiaoqu/1411046917319,"1989年建成 ,板楼,1.5元/平米/月,街道办事处（委员会）代管物业,南京城镇建设开发有限公司,5栋,228户,/秦淮区龙蟠中路459号鸿意地产大厦",白鹭新村,30352,(秦淮夫子庙)长乐路171号
https://nj.lianjia.com/xiaoqu/1411000000870,"1986年建成 ,板楼/塔板结合,0.5元/平米/月,私人承办物业,南京市城市建设开发(集团)有限责任公司,30栋,413户,/秦淮区程阁老巷15号",张府园,29489,(秦淮新街口)中山南路289号
https://nj.lianjia.com/xiaoqu/2511054039439,"2013年建成 ,板楼/塔板结合,1.9元/平米/月,私人承办物业,南京凯润房地产开发有限公司,17栋,921户,暂无门店信息",大发燕澜湾,20237,(栖霞燕子矶)栖霞区和燕路498号
https://nj.lianjia.com/xiaoqu/1411000000240,"1990年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,鼓楼区房产开发公司,11栋,334户,/鼓楼区白云园82-1号",华瑰园,65134,(鼓楼宁海路)北京西路69-1号
https://nj.lianjia.com/xiaoqu/1411041389551,"1995年建成 ,板楼,0.4元/平米/月,业主自筹物业,南京市白下区房产局,3栋,252户,/秦淮区朝天宫西街102号1幢4单元102室",罗廊巷2号,30553,(秦淮朝天宫)罗廊巷2号
https://nj.lianjia.com/xiaoqu/1411000000486,"1987年建成 ,板楼,暂无信息,无物业管理服务,南京市建邺区城镇建设综合开发总公司,18栋,606户,/建邺区露园22幢89-1号",梅花里,28665,(建邺茶南)北圩路梅花街
https://nj.lianjia.com/xiaoqu/1411000000859,"1993年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,南京市雨花台城镇建设综合开发有限公司,10栋,420户,/建邺区集庆门大街南苑新村趣园4幢-1室",宇园,26262,(建邺南苑)集庆门大街115号
https://nj.lianjia.com/xiaoqu/1411058604812,"2007年建成 ,板楼,0.6至2.2元/平米/月,南京栖霞建设集团物业有限公司,南京栖霞建设股份有限公司,16栋,152户,/栖霞区太阳城天悦园48幢1、2、3号",天泓山庄丽山苑,34794,(栖霞马群)环陵路1号
https://nj.lianjia.com/xiaoqu/1411045976504,"1999年建成 ,塔板结合,1.2元/平米/月,业主自筹物业,无开发商,1栋,90户,/秦淮区常府街10号-1",海宇公寓,32162,(秦淮五老村)四条巷8号
https://nj.lianjia.com/xiaoqu/1411000000797,"1974年建成 ,板楼,0.5元/平米/月,街道办事处（委员会）代管物业,南京市政建设开发有限公司,9栋,336户,/玄武区太平桥南38号101室",裕德里小区,29744,(玄武长江路)太平桥南15号
https://nj.lianjia.com/xiaoqu/1411062779044,"2015年建成 ,板楼,1.9元/平米/月,私人承办物业,无开发商,9栋,663户,暂无门店信息",招商方山里,25227,(江宁江宁大学城)平和路18号
https://nj.lianjia.com/xiaoqu/1411063562143,"2012年建成 ,板楼/塔板结合,2.5元/平米/月,南京五矿悦居物业管理有限公司,矿世地产（南京）有限公司,42栋,607户,暂无门店信息",五矿九玺台,21972,(江宁江宁大学城)丽泽路599号
https://nj.lianjia.com/xiaoqu/1411045929428,"1987年建成 ,板楼,0.5元/平米/月,南京市秦淮区商业网点物业管理有限公司,南京白鹭湖房地产开发有限公司,9栋,295户,/秦淮区瑞金北村32-2号",白鹭小区新声巷,30373,(秦淮夫子庙)长白街2号
