url,city
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=561,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=541,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=521,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=501,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=481,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=461,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=441,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=421,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=401,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=381,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=361,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=341,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=321,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=301,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=281,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=261,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=1981,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=1961,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9900%2C&fs=1&special=yes&loc=&s=1941,
https://shopsearch.taobao.com/search?app=shopsearch&spm=a230r.7195193.0.0.Qx5BDv&q=%E5%A5%B3%E8%A3%85&tracelog=shopsearchnoqcat&shop_type=&ratesum=huang&isb=0&goodrate=9
